@RELATION relevance
@ATTRIBUTE tweet STRING
@ATTRIBUTE class 	{1, 0}
@DATA
"“@mrsjamieli: De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned” EN zo is dat!",0
"@femkedijs: Zelfs Kluivert zag hem niet aankomen die goal, hij zat nog op de bank #ausned",0
"RT @mrsjamieli: De regel luidt: na penalty voor tegenpartij volgen 5 goals voor Oranje. Regels zijn regels. #ausned",0
"RT @Oasendrinkwater: En daar was hij weer...de piek! En...een goal! Hup Holland Hup! Spannend: http://t.co/SWi4mrtN5f #ausned #wk2014 http:…",1
"Het is maar goed dat ik gelnagels heb, anders was ik zo weer gaan nagelbijten! #wk14 #ausned #goalHOLLANDAL",0
"Het blijft toch de vraag... Aan welke kant valt de volgende goal...!? #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"3 doelpunten gemist door een storing!!! Bedankt @ziggo! Kom op geen beter moment!! #ziggo #storing #geen #tv #ausned #boos #chaggie #WC2014",0
"Hey, kutscheids, dat is ook een kaart! #WK2014 #ausned #blatterout",0
"Alle ballen op @MemphisDepay22 2-2 assist, 2-3 goal! #ausned",0
"Een onmogelijke goal en een onterechte penalty. Het staat eigenlijk dus gewoon 0-3 bij #ausned.",0
"Als ik Two Dots deed, zou ik nu een geel vierkantje maken. #ausned",0
"Beter weer 5 doelpunten voor nederlandd",0
"2 seconde na 1e goal zegt zoon van 5 "jeeeeeh, 2de goal! Joehoeeeee!". Eh, schat, dat was de herhaling... #lol #ausned",0
"Had geel moeten zijn #ausned flut scheids",0
"Nederland scoort bijna elke kans die ze krijgen. 8 goals al. Alles zit mee want voetballend stellen ze niets voor. #ausned #Socceroos",0
"Welke idioot heeft daar trouwens de kunstmest gestrooid? Kijk die gele banen! #ausned",0
"Verdorie, dat is nu al de derde goal van Oranje die ik mis. #plasjedoen #koffiezetten #ausned #studioBrasil",0
"Mooi om te zien onze #Koning en #Koningin #NL tijdens de 3de goal van #Nederland #ausned #wk2014 ⚽🚩⚽ http://t.co/H5DiEa7ztO",0
"waarom geen gele kaart? #DTV #ausned",0
"#ausned geen TV, Bij elk Ned.doelpt wordt hier een zware bom afgestoken. Ik mis een signaal voor doelpunt aussie. Soort koeiengeloei of zo.",0
"Je hebt er vijf doelpunten voor nodig maar dan is het nu eindelijk een wedstrijd! #nedaus #ausned",0
"Landal is weer leuk bezig btw:) Weekend weg weggeven voor elke NL goal #topactie #goalHolLandal @bashoogland #ausned",0
"Right, ik had dus kaarten voor deze wedstrijd :S hope someone is enjoying :) #ausned",0
"11 doelpunten in 2 wedstrijden bij het Nederlands Elftal. Spektakel genoeg! #ausned",0
"RT @Tussendelinies: Het eerste schot van Depay op een WK is meteen een doelpunt! #ausned",1
"Godd, waarom steeds bijna & niet helemaal😫 #goal#nederland#ausned",0
"Nederland drukt nu weer! 4e doelpunt is nodig! #ausned",0
"Wat een geweldig geweldig geweldig doelpunt van #memphis !!!! #ausned",1
"Echt een mooie goal van Memphis #3-2 #ausned",1
"RT @Sarcist: Zo word je geen kampioen he Ryan. Dat heb je dit seizoen toch geleerd? #ausned",0
"RT @Missvdofficial: Godd, waarom steeds bijna & niet helemaal😫 #goal#nederland#ausned",0
"RT @Mvan_berkel: Wes ging vanmiddag bijna down under. #wk2014 #ausned #twelftal http://t.co/KNf8tmn6lK http://t.co/yWJqIuXT85",0
"RT @florinablokland: Ons vee is altijd oranje. Nu hamstert ze doelpunten! #HupHolland #ausned #wk2014 http://t.co/W6BBpUmekX",0
"Waarom laat oranje alleen af en toe zien dat ze goed kunnen voetballen? Het zit er wel in, maar komt er nog te weinig uit #ausned",0
"Zullen we gewoon nog een doelpunt doen? En dat ik die dan niet net mis... #ausned",0
"waarom schieten die linkspoten toch allemaal met rechts op goal? #ausned",0
"O o...bij winst met 5 goals van Oranje hebben we Dries Roelvink een uur lang zingen-zendtijd beloofd morgen op 100% NL. #gevaarlijk #ausned",0
"Oké blijkbaar wat gemist tijdens het eten 2-3 #ausned #goalhollandal",0
"Lekker bezig schat! #love #ausned #worldcup2014 eindelijk voetbal in de 2e helft. Nu nog een #goalHOLLANDAL http://t.co/wsmNxbWNMU",0
"Na de goal van Memphis zegt mijn man droog: Komt omdat hij een Ghanees is. Beetje jammer dat dat niet gold voor het Ghanese elftal #ausned",0
"sinds ik beyonce luister heeft nederland 2 doelpunten gescoord :)",0
"hoop op goed nieuws voor martins indi #ausned en ruik een doelpunt van sneijder",0
"Die Sneijder heeft werkelijk nog geen fatsoenlijke bal afgeleverd... Tjongejonge... #ausned Net zo goed als de scheids... Ook een dweil!",0
"Die scheids is trouwens wel echt matig tot slecht... #ausned",0
"@westrandse das die van 4 jaar geleden toch. Zo van dat je dacht: die laten we voortaan thuis. #ausned",0
"Kut scheids, de gele man duwt en slaat. Kut australie. Partijdigescheids",0
"Ik begin het Nederland van 5 dagen geleden weer een beetje te herkennen #ausned",0
"De scheids denkt dat die gelen Brazilië zijn. #ausned #wk2014",0
"Geef die scheidsrechter een blindengeleidehond!#ausned",0
"Kan een scheids ook rood krijgen? #ausned",0
"RT @Tussendelinies: 11 doelpunten in 2 wedstrijden bij het Nederlands Elftal. Spektakel genoeg! #ausned",0
"Wat @MemphisDepay22 vanavond opzet om z'n goal te vieren? Deze natuurlijk, zijn favoriete nummer: http://t.co/mwP84aaMJ8 #musiccup #ausned",0
"Geef die Robben toch een kaart, getver! #schwalbe #ausned",0
"RT @OzcanAkyol: Als iemand dat doelpunt verdiende, dan was het wel Depay. Wat een held. #ausned",1
"De ref denkt dat iedereen met gele shirts moet worden bevoordeeld... #ausned",0
"Heeft die scheids een geel-groene onderbroek? #ausned",0
"Mijn hoofd na de goal van Cahill bij #ausned http://t.co/XIAxKL360f",0
"8 goals al gemaakt en dan heeft Huntelaar nog geen minuut gespeeld, zit goed #ausned",0
"RT @Tussendelinies: Het eerste schot van Depay op een WK is meteen een doelpunt! #ausned",0
"RT @Oasendrinkwater: En daar was hij weer...de piek! En...een goal! Hup Holland Hup! Spannend: http://t.co/SWi4mrtN5f #ausned #wk2014 http:…",1
"RT @Oasendrinkwater: En daar was hij weer...de piek! En...een goal! Hup Holland Hup! Spannend: http://t.co/SWi4mrtN5f #ausned #wk2014 http:…",1
"Het kan nog; 2 goals in een kwartier #ausned gogogo",0
"Je mag zeggen over Nederlanders wat je wil, maar niet dat ze gierig zijn... op doelpunten #ausned",0
"De Kangaroos zijn op... Knal in die 4e goal!! #ausned",0
"Er was een tijd waaron overtredingen, zoals die tackle op Robben op de rand 16, direct rood was (van achteren). #ausned",0
"Maak nog een doelpunt Nederland dat is beter voor m'n hart... #ausned",0
"Nog een, nog een, nog een #goalHOLLANDAL #ausned kom op jongens",0
"Wat wil die scheidsrechter nou bereiken??? Frustraties zodat hij ook een keer rood mag trekken? #ausned",0
"Durf bijna niet naar de wc, voor je het weet maken ze 2 doelpunten #ausned",0
"Aha! 5 - 3 - 2 dat is 5 kaarten, 3 goals voor en 2 tegen. Ik snap t systeem nu #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"Robin van Persie na zijn doelpunt. #mufc #ausned #ned http://t.co/OJKEfxhImR",0
"Mag ik ff zeggen, dat wat er ook gebeurt, ik van dit team hou! 8 doelpunten in 2 wedstrijden!! #hebjeverdernogvragen #ausned",0
"Goeie tv, begin de match te volgen en al meteen een goal #ausned #wk2014",0
"Zouden die felgele schoenen licht geven in het donker? #ausned",0
"Wij konden dat doelpunt wel heel goed zien XXL #ausned #cinecity http://t.co/XEPwyzocKt",0
"RT @MUFC_NL: Robin van Persie na zijn doelpunt. #mufc #ausned #ned http://t.co/OJKEfxhImR",0
"Voor Nederland dan he! ;-) RT @Nietje__: Het kan nog; 2 goals in een kwartier #ausned gogogo",0
"Kom op #Nederland! Nog even een #goal! #ausned",0
"Nog 1 goal nederland, pleasee 🙏🙏",0
"RT @MUFC_NL: Robin van Persie na zijn doelpunt. #mufc #ausned #ned http://t.co/OJKEfxhImR",0
"RT @Missvdofficial: Godd, waarom steeds bijna & niet helemaal😫 #goal#nederland#ausned",0
"Wordt het woensdag gehaktdag of een broodje met tevredenheid ? #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Skippy heeft een paar steekpenningen neergelegd bij de scheidsrechter. Wat is die man partijdig! #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Waar zijn die gele kaarten voor schwalbes #AUS vs #NED #ausned #wk2014 #SSWG #PortoAlegre",0
"Daar had de scheids ook wel geel voor mogen geven! #schwalbe #ausned",0
"Waarom geen geel voor die uitlokking? #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Geef dan ook gewoon geel Algerijnse flapdrol.. #ausned",0
"Ze kunnen de #scheids ook gewoon een geel shirtje aantrekken. #ausned",0
"Geef die swalbeaussie eens een kaart. #ausned",0
"RT @AnnekevdBraak: Mooi om te zien onze #Koning en #Koningin #NL tijdens de 3de goal van #Nederland #ausned #wk2014 ⚽🚩⚽ http://t.co/H5DiEa…",0
"RT @SalmanKhawaja73: Waar zijn die gele kaarten voor schwalbes #AUS vs #NED #ausned #wk2014 #SSWG #PortoAlegre",0
"#Schwalbe is toch gewoon geel, of niet dan?! #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Op #sporza België aan het kijken. Zo veel fijner commentaar! En niet pas nadat er doelpunten gemaakt werden. #heerlijk #ausned #wk2014",0
"Leckie mich am arsch !. Die had dus gewoon geel moeten hebben #ausned",0
"“@Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED”ga jij anders fluiten?",0
"Geef dan geel aan die mislukte duikelaar man. #ausned",0
"Zijn de kaarten voor schwalbes afgeschaft? #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"En dit is een #schwalbe dus geel #scheids #ausned",0
"Waar is het geel voor de schwalbe #ausned",0
"Schwalbes zijn toch geel??? #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Je mag een kaart geven voor een schwalbe tegenwoordig .. Kut scheids! #ausned",0
"Tegenwoordig ook geen geel meer met een schwalbe? #ausned",0
"Dat is dus geel pannenkoek #ausned",0
"Sinds wanneer is een swalbe geen gele kaart meer #ausned",0
"RT @gersonveenstra: Daar had de scheids ook wel geel voor mogen geven! #schwalbe #ausned",0
""@YouriiTweets: Nl gaat goeeeed" 2 tegen doelpunten tegen fk australie ja joh gaat goed",0
"RT @KoenG: In de favela's van Tilburg nu vuurwerk bij ieder doelpunt van Nederland. #ausned",0
""@Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED"",0
"Voetbal haalt het slechtste in mij naar boven. Vandaag is dat bloemkool en een schnitzel van een uur geleden. #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Geen geel bij een zwalbe? #ausned",0
"Inconsequent. Dat is een schwalbe dus #geel #ausned",0
"RT @peterkwint: Geef dan geel aan die mislukte duikelaar man. #ausned",0
"Als je geen strafschop geeft in deze situatie, dan hoor je toch een gele kaart voor een schwalbe te geven? #ausned",0
"Beste scheids, voor een schwalbe mag je ook geel geven. #tip #ausned",0
"Ze laten zich nu wel heel erg kennen die gele kuikens #schwalbe #ausned #wk2014",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @Al_Capsones: Je mag een kaart geven voor een schwalbe tegenwoordig .. Kut scheids! #ausned",0
"Vlaar kijk nou uit voor je weet heb je rood bij die vent #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @Missvdofficial: Godd, waarom steeds bijna & niet helemaal😫 #goal#nederland#ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @AvDuijvenboden: Wat wil die scheidsrechter nou bereiken??? Frustraties zodat hij ook een keer rood mag trekken? #ausned",0
"geel voor een #schwalbe!? deze scheids fluit geen wedstrijd meer denk ik! #ausned",0
"Hey, moet #Vlaar nu geen rood krijgen, of is dit oranje? #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Nou nog eem een doelpunt maken nederland",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @keeskraayenoord: Ze kunnen de #scheids ook gewoon een geel shirtje aantrekken. #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"#ausned Voor dezelfde actie kreeg Pepe rood.",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"1 goal van australië was wel via een penalty.",0
"Swalbe is ook gewoon geel scheids #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Heyyy omgekochte Algerijnse fluit homo. Zo'n schwalbe is gewoon geel hoor #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Uitlokken van een strafschop ('schwalbe') is toch geel? #beniknouzoslim ... #ausned",0
"Nu Wijnaldum, hoop dat hij nog iets kan brengen voor de 4 goal voor Nederland #ausned",0
"Gele kaarten voor schwalbes bestaan niet meer?? #ausned #wk2014",0
"RT @AvDuijvenboden: Wat wil die scheidsrechter nou bereiken??? Frustraties zodat hij ook een keer rood mag trekken? #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @Bardoellens: Het regent doelpunten! #ausned",0
"Waarom krijgt die geen geel voor die schwalbe dan? #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @stolliebollie: Je ziet hem denken: 'Mooie goal, maar ik Willem er ook in vanavond. Hihi.' #ausned http://t.co/OIFeM1mm1n",0
"Indien men iedere keer geel zou krijgen bij duiken zou Arjen "de herdersjongen" #robben geen wedstrijd eindigen #ausned #cheater",0
"Vincent Mannaert tekent protest aan tegen de 6 goals die gescoord werden tegen Matthew Ryan wegens te goeie doelpogingen #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Dat soort schwalbes horen gewoon bestraft te worden met een rode kaart. #ausned",0
"RT @JohndenBraber: Geef dan ook gewoon geel Algerijnse flapdrol.. #ausned",0
"#ausned Cruijf zei het al: "Als je één goal meer maakt dan de ander, dan win je." Gelukkig kan bij het nl elftal bijna iedereen scoren.",0
"Daar mocht @RonVlaar4 best een geel kaartje voor krijgen. Zulk agressief gedrag hoort niet op het veld. #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Schwalbes. Vroeger gaven ze er nog geel voor. #ausned",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",1
"RT @OzcanAkyol: Als iemand dat doelpunt verdiende, dan was het wel Depay. Wat een held. #ausned",1
"RT @VakR78: Gele kaarten voor schwalbes bestaan niet meer?? #ausned #wk2014",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Van Persie blijft zoeken naar een goal. Zou hem topscorer maken #ausned",0
"Wrm heeft die scheids geen geel truitje, hij hoort ook bij australië",0
"Vroeger was het of een penalty of een gele kaart voor een schwalbe #ausned",0
"RT @VakR78: Gele kaarten voor schwalbes bestaan niet meer?? #ausned #wk2014",0
"Maar nederland mag best wel snel een doelpunt maken voordat het weer gelijk staat ..",0
"Volgens mij is een schwalbe geel #ausned",0
"Ik zit toch lekkerder op de bank met nog een goaltje voor ons... #ausned",0
"Nederland heeft nu een goede fase, maar daaraan voorafgaand gingen weer twee prima goals. Niet per se te danken aan het systeem dus. #ausned",0
"We spelen gelukkig weer net zo slecht als 4 jaar geleden. #ausned",0
"Gewoon leren, ik hoor iedereen toch overal gillen als een goal valt! #ausned",0
"RT @SalmanKhawaja73: Waar zijn die gele kaarten voor schwalbes #AUS vs #NED #ausned #wk2014 #SSWG #PortoAlegre",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @MUFC_NL: Robin van Persie na zijn doelpunt. #mufc #ausned #ned http://t.co/OJKEfxhImR",0
"En vragen om een gele kaart is toch ook gewoon geel? #ausned",0
"1 goal voor #NED zit er toch nog wel in? #ausned",0
"RT @JohndenBraber: Geef dan ook gewoon geel Algerijnse flapdrol.. #ausned",0
"Lekker pingelen in het strafschopgebied tijdens #ausned",0
"Weer wat geleerd: hinfliegen als werkwoord voor schwalbe maken #ausned",0
"RT @QuirijnV: "@Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED"",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"australie heeft die 2 doelpunten alleen maar te danken aan hoekschoppen",0
"Misschien eens geel geven voor een schwalbe? #ausned",0
"Één vliegende roodborst maakt nog geen zomer#ausned",0
"RT @MUFC_NL: Robin van Persie na zijn doelpunt. #mufc #ausned #ned http://t.co/OJKEfxhImR",0
"RT @MUFC_NL: Robin van Persie na zijn doelpunt. #mufc #ausned #ned http://t.co/OJKEfxhImR",0
"RT @Voetbalpings: GOAAAALL! Depay met de 2-3!! Assist en een doelpunt, wat een invaller! #ausned",0
"Als devlaar dat bij müller doet heeft hij een kaart hij heeft geluk dat het een Aussie is die mannen kunnen tegen een stootje #ausned",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"Z'n blindegeleidehond doet t meeste werk.. RT @gstschrvr: Voor een blinde scheidsrechter vind ik het nog best knap. #ausned #wk14",0
"RT @MUFC_NL: Robin van Persie na zijn doelpunt. #mufc #ausned #ned http://t.co/OJKEfxhImR",0
"Nog 1 doelpunt er bij voor Nederland zou wel heeeeeeeeel prettig aanvoelen! #ausned",0
"Kan die #lekie geen tweede geel krijgen mat zijn swalbes, wat een aansteller. #ausned",0
"Australie vraagt om een kaart. Geef ze er 1 zou ik zeggen! #ausned",0
"Gele kaarten voor #schwalbe zitten niet in de zak van de Algerijn?? #ausned #wk2014",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
"RT @VakR78: Gele kaarten voor schwalbes bestaan niet meer?? #ausned #wk2014",0
"RT @woukevscherrenb: Bizar, zie de goals eerder op Twitter dan op de stream #ausned",0
"RT @keeskraayenoord: Ze kunnen de #scheids ook gewoon een geel shirtje aantrekken. #ausned",0
"#ausned gvd iedereen staat als een lamlendige zombie te slapen als er een potentiële goal kan worden gemaakt",0
"RT @Vakonov: Kan iemand die scheidsrechter een rode kaart geven? Wat een koekwaus! #ausned #AUSvsNED",0
